metric,metric_family,group_type,group,value_weighted_0_100,survey_year,survey_quarter,sample_confidence,n_valid_weighted,data_status
issue_country_housing,issue_salience,social_class_group,lower_or_working_class,0.3224,2014,Q4,high,553,ok
issue_country_housing,issue_salience,social_class_group,middle_class,0.7039,2014,Q4,high,402,ok
issue_country_housing,issue_salience,social_class_group,upper_class,0.0,2014,Q4,low,1,ok
issue_country_housing,issue_salience,social_class_group,upper_middle_class,0.0,2014,Q4,low,20,ok
issue_country_immigration,issue_salience,age_group,15-17,7.0835,2014,Q4,low,24,ok
issue_country_immigration,issue_salience,age_group,18-24,3.6257,2014,Q4,low,83,ok
issue_country_immigration,issue_salience,age_group,25-39,6.2926,2014,Q4,medium,239,ok
issue_country_immigration,issue_salience,age_group,40-54,6.3787,2014,Q4,medium,298,ok
issue_country_immigration,issue_salience,age_group,55+,6.7233,2014,Q4,high,365,ok
issue_country_immigration,issue_salience,all,all,6.2388,2014,Q4,high,1009,ok
issue_country_immigration,issue_salience,education_group,high_education,7.2297,2014,Q4,high,301,ok
issue_country_immigration,issue_salience,education_group,low_education,5.3744,2014,Q4,medium,279,ok
issue_country_immigration,issue_salience,education_group,medium_education,6.606,2014,Q4,high,347,ok
issue_country_immigration,issue_salience,education_group,student_still_studying,5.1032,2014,Q4,low,74,ok
issue_country_immigration,issue_salience,financial_difficulty_group,high_financial_pressure,5.1325,2014,Q4,high,470,ok
issue_country_immigration,issue_salience,financial_difficulty_group,low_financial_pressure,8.9467,2014,Q4,medium,114,ok
